n anno mese giorno hum_int hum_corrected RH_raw RH_true temp_int temp_corr
3900 2022 12 21 30640.40 1490.382210 1506 49.20 6148 21.88
3901 2022 12 21 30640.40 1490.782807 1506 49.20 6147 21.87
3902 2022 12 21 30641.40 1491.183353 1505 49.16 6146 21.86
3903 2022 12 21 30641.40 1491.583905 1506 49.20 6147 21.87
3904 2022 12 21 30642.40 1491.984400 1505 49.16 6147 21.87
3905 2022 12 21 30642.40 1492.384966 1506 49.20 6146 21.86
3906 2022 12 21 30642.40 1492.785560 1506 49.20 6147 21.87
3907 2022 12 21 30643.40 1493.185881 1506 49.20 6145 21.85
3908 2022 12 21 30643.40 1493.586274 1506 49.19 6147 21.87
3909 2022 12 21 30644.40 1493.986872 1506 49.20 6146 21.86
3910 2022 12 21 30644.40 1494.387108 1505 49.16 6147 21.87
3911 2022 12 21 30644.40 1494.787665 1505 49.16 6145 21.85
3912 2022 12 21 30645.40 1495.188076 1506 49.19 6146 21.86
3913 2022 12 21 30645.00 1495.188387 1506 49.20 6146 21.86
3914 2022 12 21 30646.00 1495.588657 1505 49.16 6146 21.86
3915 2022 12 21 30646.00 1495.988963 1505 49.16 6146 21.86
3916 2022 12 21 30646.00 1496.389211 1506 49.20 6146 21.86
3917 2022 12 21 30647.00 1496.789543 1506 49.20 6145 21.85
3918 2022 12 21 30647.00 1497.190117 1506 49.19 6145 21.85
3919 2022 12 21 30647.40 1497.590117 1506 49.19 6146 21.86
3920 2022 12 21 30648.40 1497.990453 1505 49.16 6146 21.86
3921 2022 12 21 30648.40 1498.390759 1506 49.20 6146 21.86
3922 2022 12 21 30648.40 1498.791240 1506 49.20 6146 21.86
3923 2022 12 21 30649.40 1499.191499 1505 49.16 6145 21.85
3924 2022 12 21 30649.40 1499.592067 1506 49.19 6146 21.86
3925 2022 12 21 30650.40 1499.992685 1506 49.20 6145 21.85
3926 2022 12 21 30650.40 1500.392911 1506 49.19 6146 21.86
3927 2022 12 21 30650.40 1500.793502 1505 49.16 6146 21.86
3928 2022 12 21 30651.40 1501.194061 1505 49.16 6146 21.86
3929 2022 12 21 30651.40 1501.594683 1506 49.20 6146 21.86
3930 2022 12 21 30652.40 1501.995057 1505 49.16 6146 21.86
3931 2022 12 21 30652.40 1502.395532 1506 49.20 6146 21.86
3932 2022 12 21 30652.40 1502.796024 1506 49.20 6146 21.86
3933 2022 12 21 30653.40 1503.196598 1506 49.20 6147 21.87
3934 2022 12 21 30653.40 1503.597148 1506 49.20 6147 21.87
3935 2022 12 21 30654.00 1503.597710 1505 49.16 6147 21.87
3936 2022 12 21 30654.00 1503.998260 1505 49.16 6148 21.88
3937 2022 12 21 30654.00 1504.398812 1505 49.17 6148 21.88
3938 2022 12 21 30655.00 1504.799308 1505 49.17 6146 21.86
3939 2022 12 21 30655.00 1505.199876 1505 49.16 6147 21.87
3940 2022 12 21 30656.00 1505.600463 1505 49.16 6148 21.88
3941 2022 12 21 30656.40 1506.000463 1505 49.17 6148 21.88
3942 2022 12 21 30656.40 1506.401132 1505 49.17 6148 21.88
3943 2022 12 21 30656.40 1506.801756 1505 49.17 6148 21.88
3944 2022 12 21 30657.40 1507.202237 1505 49.17 6150 21.90
3945 2022 12 21 30657.40 1507.602847 1504 49.14 6148 21.88
3946 2022 12 21 30658.40 1508.003277 1504 49.13 6149 21.89
3947 2022 12 21 30658.40 1508.403831 1504 49.14 6149 21.89
3948 2022 12 21 30658.40 1508.804396 1504 49.14 6149 21.89
3949 2022 12 21 30659.40 1509.204613 1504 49.14 6149 21.89
3950 2022 12 21 30659.40 1509.605154 1504 49.14 6149 21.89
3951 2022 12 21 30660.40 1510.005406 1504 49.14 6149 21.89
3952 2022 12 21 30660.40 1510.405612 1504 49.14 6149 21.89
3953 2022 12 21 30660.40 1510.805813 1504 49.14 6150 21.90
3954 2022 12 21 30661.40 1511.206029 1504 49.14 6150 21.90
3955 2022 12 21 30661.40 1511.606248 1504 49.14 6150 21.90
3956 2022 12 21 30662.40 1512.006506 1504 49.14 6149 21.89
3957 2022 12 21 30662.00 1512.006734 1503 49.10 6150 21.90
3958 2022 12 21 30662.00 1512.406946 1503 49.11 6150 21.90
3959 2022 12 21 30663.00 1512.807166 1504 49.14 6150 21.90
3960 2022 12 21 30663.00 1513.207405 1503 49.11 6151 21.91
3961 2022 12 21 30664.00 1513.607630 1503 49.11 6150 21.90
3962 2022 12 21 30664.00 1514.007859 1502 49.07 6150 21.90
3963 2022 12 21 30664.40 1514.407859 1503 49.11 6150 21.90
3964 2022 12 21 30664.40 1514.808125 1503 49.11 6151 21.91
3965 2022 12 21 30665.40 1515.208656 1502 49.07 6151 21.91
3966 2022 12 21 30665.40 1515.609223 1502 49.07 6151 21.91
3967 2022 12 21 30666.40 1516.009484 1503 49.11 6151 21.91
3968 2022 12 21 30666.40 1516.410008 1502 49.07 6152 21.92
3969 2022 12 21 30666.40 1516.810522 1502 49.08 6152 21.92
3970 2022 12 21 30667.40 1517.210863 1502 49.08 6151 21.91
3971 2022 12 21 30667.40 1517.611265 1502 49.07 6152 21.92
3972 2022 12 21 30668.40 1518.011645 1502 49.08 6152 21.92
3973 2022 12 21 30668.40 1518.412094 1502 49.08 6151 21.91
3974 2022 12 21 30668.40 1518.812339 1502 49.07 6151 21.91
3975 2022 12 21 30669.40 1519.212753 1502 49.07 6150 21.90
3976 2022 12 21 30669.40 1519.613222 1502 49.07 6152 21.92
3977 2022 12 21 30670.40 1520.013632 1502 49.08 6150 21.90
3978 2022 12 21 30670.00 1520.014195 1501 49.04 6150 21.90
3979 2022 12 21 30670.00 1520.414408 1501 49.04 6151 21.91
3980 2022 12 21 30671.00 1520.814545 1501 49.04 6150 21.90
3981 2022 12 21 30671.00 1521.214715 1501 49.04 6150 21.90
3982 2022 12 21 30672.00 1521.614910 1501 49.04 6150 21.90
3983 2022 12 21 30672.00 1522.015129 1501 49.04 6150 21.90
3984 2022 12 21 30672.40 1522.415129 1501 49.04 6151 21.91
3985 2022 12 21 30672.40 1522.815399 1501 49.04 6151 21.91
3986 2022 12 21 30673.40 1523.215620 1501 49.04 6150 21.90
3987 2022 12 21 30673.40 1523.615842 1501 49.04 6150 21.90
3988 2022 12 21 30674.40 1524.016066 1501 49.04 6150 21.90
3989 2022 12 21 30674.40 1524.416283 1500 49.01 6150 21.90
3990 2022 12 21 30674.40 1524.816495 1501 49.04 6150 21.90
3991 2022 12 21 30675.40 1525.217045 1500 49.01 6150 21.90
3992 2022 12 21 30675.40 1525.617612 1501 49.04 6152 21.92
3993 2022 12 21 30676.40 1526.018059 1500 49.01 6150 21.90
3994 2022 12 21 30676.40 1526.418607 1500 49.01 6150 21.90
3995 2022 12 21 30677.40 1526.819193 1500 49.01 6150 21.90
3996 2022 12 21 30677.40 1527.219774 1500 49.01 6150 21.90
3997 2022 12 21 30677.40 1527.620367 1500 49.01 6150 21.90
3998 2022 12 21 30678.40 1528.020881 1500 49.01 6149 21.89
3999 2022 12 21 30678.40 1528.421232 1500 49.01 6150 21.90
4000 2022 12 21 30679.00 1528.421803 1500 49.01 6149 21.89
4001 2022 12 21 30679.00 1528.822299 1500 49.01 6149 21.89
4002 2022 12 21 30679.00 1529.222923 1500 49.01 6148 21.88
4003 2022 12 21 30680.00 1529.623490 1500 49.01 6148 21.88
4004 2022 12 21 30680.00 1530.024117 1500 49.01 6148 21.88
4005 2022 12 21 30681.00 1530.424764 1500 49.01 6148 21.88
4006 2022 12 21 30681.40 1530.824764 1500 49.01 6147 21.87
4007 2022 12 21 30681.40 1531.225415 1500 49.01 6147 21.87
4008 2022 12 21 30681.40 1531.626031 1500 49.01 6148 21.88
4009 2022 12 21 30682.40 1532.026312 1500 49.01 6146 21.86
4010 2022 12 21 30682.40 1532.426684 1500 49.01 6145 21.85
4011 2022 12 21 30683.40 1532.827022 1500 49.00 6146 21.86
4012 2022 12 21 30683.40 1533.227263 1501 49.04 6146 21.86
4013 2022 12 21 30683.40 1533.627638 1501 49.04 6146 21.86
4014 2022 12 21 30684.40 1534.028087 1501 49.04 6145 21.85
4015 2022 12 21 30684.40 1534.428555 1502 49.07 6144 21.84
4016 2022 12 21 30685.40 1534.829004 1502 49.07 6145 21.85
4017 2022 12 21 30685.40 1535.229488 1501 49.04 6144 21.84
4018 2022 12 21 30685.40 1535.629965 1502 49.07 6144 21.84
4019 2022 12 21 30686.40 1536.030449 1502 49.07 6144 21.84
4020 2022 12 21 30686.40 1536.430958 1502 49.07 6144 21.84
4021 2022 12 21 30687.40 1536.831444 1502 49.07 6143 21.83
4022 2022 12 21 30687.00 1536.831962 1502 49.06 6144 21.84
4023 2022 12 21 30687.00 1537.232414 1502 49.07 6144 21.84
4024 2022 12 21 30688.00 1537.632654 1502 49.07 6143 21.83
4025 2022 12 21 30688.00 1538.033204 1502 49.06 6144 21.84
4026 2022 12 21 30689.00 1538.433610 1503 49.10 6144 21.84
4027 2022 12 21 30689.00 1538.834033 1502 49.07 6143 21.83
4028 2022 12 21 30689.40 1539.234033 1503 49.10 6143 21.83
4029 2022 12 21 30689.40 1539.634605 1503 49.10 6144 21.84
4030 2022 12 21 30690.40 1540.034837 1503 49.10 6144 21.84
4031 2022 12 21 30690.40 1540.435215 1503 49.10 6142 21.82
4032 2022 12 21 30691.40 1540.835664 1503 49.09 6142 21.82
4033 2022 12 21 30691.40 1541.236121 1504 49.13 6144 21.84
4034 2022 12 21 30691.40 1541.636405 1504 49.13 6144 21.84
4035 2022 12 21 30692.40 1542.036569 1503 49.10 6144 21.84
4036 2022 12 21 30692.40 1542.437160 1504 49.13 6144 21.84
4037 2022 12 21 30693.40 1542.837737 1504 49.13 6143 21.83
4038 2022 12 21 30693.40 1543.238340 1503 49.10 6144 21.84
4039 2022 12 21 30693.40 1543.638766 1504 49.13 6144 21.84
4040 2022 12 21 30694.40 1544.039389 1504 49.13 6143 21.83
4041 2022 12 21 30694.40 1544.439917 1504 49.13 6144 21.84
4042 2022 12 21 30695.40 1544.840464 1504 49.13 6144 21.84
4043 2022 12 21 30695.40 1545.241082 1504 49.13 6144 21.84
4044 2022 12 21 30695.00 1545.241362 1504 49.13 6144 21.84
4045 2022 12 21 30696.00 1545.641796 1504 49.13 6144 21.84
4046 2022 12 21 30696.00 1546.042210 1504 49.13 6144 21.84
4047 2022 12 21 30697.00 1546.442709 1504 49.13 6144 21.84
4048 2022 12 21 30697.00 1546.843206 1504 49.13 6144 21.84
4049 2022 12 21 30697.40 1547.243206 1504 49.13 6143 21.83
4050 2022 12 21 30697.40 1547.643800 1504 49.13 6143 21.83
4051 2022 12 21 30698.40 1548.044338 1504 49.13 6144 21.84
4052 2022 12 21 30698.40 1548.444880 1504 49.13 6144 21.84
4053 2022 12 21 30699.40 1548.845322 1504 49.13 6144 21.84
4054 2022 12 21 30699.40 1549.245636 1504 49.13 6143 21.83
4055 2022 12 21 30699.40 1549.646145 1504 49.13 6143 21.83
4056 2022 12 21 30700.40 1550.046744 1505 49.16 6144 21.84
4057 2022 12 21 30700.40 1550.447027 1504 49.13 6143 21.83
4058 2022 12 21 30701.40 1550.847285 1504 49.13 6144 21.84
4059 2022 12 21 30701.40 1551.247803 1504 49.13 6143 21.83
4060 2022 12 21 30701.40 1551.648057 1505 49.16 6143 21.83
4061 2022 12 21 30702.40 1552.048635 1505 49.16 6143 21.83
4062 2022 12 21 30702.40 1552.449232 1505 49.16 6143 21.83
4063 2022 12 21 30703.40 1552.849779 1505 49.16 6144 21.84
4064 2022 12 21 30703.40 1553.250402 1505 49.16 6143 21.83
4065 2022 12 21 30703.00 1553.250808 1505 49.16 6143 21.83
4066 2022 12 21 30704.00 1553.651472 1506 49.19 6142 21.82
4067 2022 12 21 30704.00 1554.052115 1506 49.19 6142 21.82
4068 2022 12 21 30705.00 1554.452803 1506 49.19 6143 21.83
4069 2022 12 21 30705.00 1554.853219 1505 49.16 6143 21.83
4070 2022 12 21 30705.00 1555.253900 1505 49.16 6142 21.82
4071 2022 12 21 30705.40 1555.653900 1506 49.19 6142 21.82
4072 2022 12 21 30706.40 1556.054479 1506 49.19 6143 21.83
4073 2022 12 21 30706.40 1556.454910 1506 49.19 6142 21.82
4074 2022 12 21 30707.40 1556.855332 1505 49.16 6142 21.82
4075 2022 12 21 30707.40 1557.255773 1506 49.19 6142 21.82
4076 2022 12 21 30707.40 1557.656210 1506 49.19 6143 21.83
4077 2022 12 21 30708.40 1558.056650 1506 49.19 6142 21.82
4078 2022 12 21 30708.40 1558.457118 1506 49.19 6143 21.83
4079 2022 12 21 30709.40 1558.857518 1506 49.19 6142 21.82
4080 2022 12 21 30709.40 1559.257835 1506 49.19 6143 21.83
4081 2022 12 21 30709.40 1559.658166 1506 49.19 6143 21.83
4082 2022 12 21 30710.40 1560.058545 1506 49.19 6143 21.83
4083 2022 12 21 30710.40 1560.458967 1506 49.19 6143 21.83
4084 2022 12 21 30711.40 1560.859415 1506 49.19 6142 21.82
4085 2022 12 21 30711.40 1561.259869 1506 49.19 6142 21.82
4086 2022 12 21 30711.00 1561.260337 1506 49.19 6143 21.83
4087 2022 12 21 30712.00 1561.660708 1506 49.19 6143 21.83
4088 2022 12 21 30712.00 1562.061198 1506 49.19 6143 21.83
4089 2022 12 21 30713.00 1562.461360 1506 49.19 6142 21.82
4090 2022 12 21 30713.00 1562.861595 1506 49.19 6143 21.83
4091 2022 12 21 30713.00 1563.262099 1506 49.19 6143 21.83
4092 2022 12 21 30713.40 1563.662099 1506 49.19 6142 21.82
4093 2022 12 21 30714.40 1564.062312 1506 49.19 6143 21.83
4094 2022 12 21 30714.40 1564.462821 1506 49.19 6143 21.83
4095 2022 12 21 30715.40 1564.863334 1506 49.19 6142 21.82
4096 2022 12 21 30715.40 1565.263849 1506 49.19 6144 21.84
4097 2022 12 21 30715.40 1565.664380 1506 49.19 6144 21.84
4098 2022 12 21 30716.40 1566.064930 1506 49.19 6144 21.84
4099 2022 12 21 30716.40 1566.465469 1506 49.19 6144 21.84
4100 2022 12 21 30717.40 1566.865937 1506 49.19 6143 21.83
4101 2022 12 21 30717.40 1567.266496 1506 49.19 6144 21.84
4102 2022 12 21 30717.40 1567.667060 1506 49.19 6144 21.84
4103 2022 12 21 30718.40 1568.067679 1506 49.19 6144 21.84
4104 2022 12 21 30718.40 1568.468228 1506 49.19 6145 21.85
4105 2022 12 21 30719.40 1568.868423 1506 49.19 6145 21.85
4106 2022 12 21 30719.40 1569.269008 1506 49.19 6144 21.84
4107 2022 12 21 30719.40 1569.669464 1506 49.19 6145 21.85
4108 2022 12 21 30720.00 1570.069927 1506 49.19 6146 21.86
4109 2022 12 21 30721.00 1570.470212 1505 49.16 6145 21.85
4110 2022 12 21 30721.00 1570.870485 1506 49.19 6144 21.84
4111 2022 12 21 30721.00 1571.270804 1506 49.19 6146 21.86
4112 2022 12 21 30722.00 1571.671129 1505 49.16 6146 21.86
4113 2022 12 21 30722.00 1572.071368 1506 49.20 6146 21.86
4114 2022 12 21 30722.40 1572.471368 1505 49.16 6146 21.86
4115 2022 12 21 30723.40 1572.871623 1506 49.20 6146 21.86
4116 2022 12 21 30723.40 1573.271848 1506 49.20 6145 21.85
4117 2022 12 21 30723.40 1573.672024 1506 49.19 6145 21.85
4118 2022 12 21 30724.40 1574.072264 1506 49.19 6145 21.85
4119 2022 12 21 30724.40 1574.472496 1506 49.19 6144 21.84
4120 2022 12 21 30725.40 1574.872664 1506 49.19 6145 21.85
4121 2022 12 21 30725.40 1575.273214 1505 49.16 6145 21.85
4122 2022 12 21 30725.40 1575.673562 1506 49.19 6145 21.85
4123 2022 12 21 30726.40 1576.073998 1505 49.16 6146 21.86
4124 2022 12 21 30726.40 1576.474231 1505 49.16 6145 21.85
4125 2022 12 21 30727.40 1576.874678 1505 49.16 6144 21.84
4126 2022 12 21 30727.40 1577.274928 1506 49.19 6146 21.86
4127 2022 12 21 30727.40 1577.675099 1506 49.20 6145 21.85
4128 2022 12 21 30728.40 1578.075536 1506 49.19 6145 21.85
4129 2022 12 21 30728.00 1578.076029 1505 49.16 6146 21.86
4130 2022 12 21 30729.00 1578.476203 1506 49.20 6146 21.86
4131 2022 12 21 30729.00 1578.876460 1505 49.16 6145 21.85
4132 2022 12 21 30729.00 1579.276949 1505 49.16 6146 21.86
4133 2022 12 21 30730.00 1579.677163 1506 49.20 6145 21.85
4134 2022 12 21 30730.00 1580.077679 1506 49.19 6145 21.85
4135 2022 12 21 30730.40 1580.477679 1505 49.16 6145 21.85
4136 2022 12 21 30731.40 1580.878224 1506 49.19 6145 21.85
4137 2022 12 21 30731.40 1581.278628 1505 49.16 6144 21.84
4138 2022 12 21 30731.40 1581.679086 1506 49.19 6145 21.85
4139 2022 12 21 30732.40 1582.079271 1506 49.19 6144 21.84
4140 2022 12 21 30732.40 1582.479826 1506 49.19 6146 21.86
4141 2022 12 21 30733.40 1582.880360 1506 49.20 6144 21.84
4142 2022 12 21 30733.40 1583.280781 1506 49.19 6144 21.84
4143 2022 12 21 30733.40 1583.681330 1506 49.19 6144 21.84
4144 2022 12 21 30734.40 1584.081532 1506 49.19 6144 21.84
4145 2022 12 21 30734.40 1584.481980 1506 49.19 6144 21.84
4146 2022 12 21 30735.40 1584.882511 1506 49.19 6143 21.83
4147 2022 12 21 30735.40 1585.282809 1506 49.19 6144 21.84
4148 2022 12 21 30735.40 1585.683389 1506 49.19 6144 21.84
4149 2022 12 21 30736.40 1586.083939 1506 49.19 6144 21.84
4150 2022 12 21 30736.40 1586.484293 1506 49.19 6144 21.84
4151 2022 12 21 30737.00 1586.484904 1506 49.19 6144 21.84
4152 2022 12 21 30737.00 1586.885522 1506 49.19 6144 21.84
4153 2022 12 21 30737.00 1587.285999 1506 49.19 6144 21.84
4154 2022 12 21 30738.00 1587.686616 1506 49.19 6145 21.85
4155 2022 12 21 30738.00 1588.087189 1507 49.23 6144 21.84
4156 2022 12 21 30739.00 1588.487809 1506 49.19 6144 21.84
4157 2022 12 21 30739.40 1588.887809 1506 49.19 6145 21.85
4158 2022 12 21 30739.40 1589.288307 1506 49.19 6144 21.84
4159 2022 12 21 30739.40 1589.688480 1507 49.22 6144 21.84
4160 2022 12 21 30740.40 1590.088690 1507 49.22 6144 21.84
4161 2022 12 21 30740.40 1590.489082 1507 49.22 6145 21.85
4162 2022 12 21 30741.40 1590.889282 1506 49.19 6144 21.84
4163 2022 12 21 30741.40 1591.289711 1507 49.22 6144 21.84
4164 2022 12 21 30741.40 1591.690136 1507 49.22 6146 21.86
4165 2022 12 21 30742.40 1592.090607 1507 49.23 6145 21.85
4166 2022 12 21 30742.40 1592.491022 1506 49.19 6146 21.86
4167 2022 12 21 30743.40 1592.891488 1507 49.23 6145 21.85
4168 2022 12 21 30743.40 1593.291969 1507 49.23 6146 21.86
4169 2022 12 21 30743.40 1593.692393 1507 49.23 6146 21.86
4170 2022 12 21 30744.40 1594.092890 1506 49.20 6146 21.86
4171 2022 12 21 30744.40 1594.493394 1507 49.23 6146 21.86
4172 2022 12 21 30745.00 1594.493908 1507 49.23 6146 21.86
4173 2022 12 21 30745.00 1594.894082 1506 49.20 6147 21.87
4174 2022 12 21 30745.00 1595.294529 1506 49.20 6146 21.86
4175 2022 12 21 30746.00 1595.694713 1506 49.20 6147 21.87
4176 2022 12 21 30746.00 1596.094880 1507 49.23 6147 21.87
4177 2022 12 21 30747.00 1596.495058 1506 49.20 6146 21.86
4178 2022 12 21 30747.40 1596.895058 1506 49.20 6147 21.87
4179 2022 12 21 30747.40 1597.295232 1506 49.20 6148 21.88
4180 2022 12 21 30747.40 1597.695445 1506 49.20 6148 21.88
4181 2022 12 21 30748.40 1598.095666 1506 49.20 6148 21.88
4182 2022 12 21 30748.40 1598.495886 1506 49.20 6147 21.87
4183 2022 12 21 30749.40 1598.896107 1505 49.16 6148 21.88
4184 2022 12 21 30749.40 1599.296343 1506 49.20 6148 21.88
4185 2022 12 21 30749.40 1599.696566 1506 49.20 6148 21.88
4186 2022 12 21 30750.40 1600.096779 1506 49.20 6148 21.88
4187 2022 12 21 30750.40 1600.496997 1505 49.17 6147 21.87
4188 2022 12 21 30751.40 1600.897211 1505 49.16 6148 21.88
4189 2022 12 21 30751.40 1601.297787 1505 49.17 6148 21.88
4190 2022 12 21 30751.40 1601.698219 1505 49.17 6148 21.88
4191 2022 12 21 30752.40 1602.098451 1505 49.17 6148 21.88
4192 2022 12 21 30752.40 1602.498815 1505 49.17 6148 21.88
4193 2022 12 21 30753.40 1602.899422 1505 49.17 6148 21.88
4194 2022 12 21 30753.00 1602.899665 1505 49.17 6148 21.88
4195 2022 12 21 30753.00 1603.300277 1504 49.13 6148 21.88
4196 2022 12 21 30754.00 1603.700768 1504 49.13 6147 21.87
4197 2022 12 21 30754.00 1604.101150 1505 49.16 6147 21.87
4198 2022 12 21 30755.00 1604.501795 1504 49.13 6147 21.87
4199 2022 12 21 30755.00 1604.902305 1504 49.13 6148 21.88
4200 2022 12 21 30755.00 1605.302766 1504 49.13 6148 21.88
4201 2022 12 21 30755.40 1605.702766 1504 49.13 6148 21.88
4202 2022 12 21 30756.40 1606.103245 1504 49.13 6148 21.88
4203 2022 12 21 30756.40 1606.503863 1504 49.13 6147 21.87
4204 2022 12 21 30757.40 1606.904381 1504 49.13 6148 21.88
4205 2022 12 21 30757.40 1607.304686 1504 49.13 6148 21.88
4206 2022 12 21 30757.40 1607.705058 1504 49.13 6149 21.89
4207 2022 12 21 30758.40 1608.105467 1504 49.14 6149 21.89
4208 2022 12 21 30758.40 1608.506002 1504 49.14 6149 21.89
4209 2022 12 21 30759.40 1608.906592 1504 49.14 6149 21.89
4210 2022 12 21 30759.40 1609.307197 1504 49.14 6149 21.89
4211 2022 12 21 30759.40 1609.707780 1504 49.14 6148 21.88
4212 2022 12 21 30760.40 1610.108102 1504 49.13 6149 21.89
4213 2022 12 21 30760.40 1610.508724 1504 49.14 6148 21.88
4214 2022 12 21 30761.40 1610.909334 1504 49.13 6148 21.88
4215 2022 12 21 30761.40 1611.309827 1504 49.13 6149 21.89
4216 2022 12 21 30761.00 1611.310344 1504 49.14 6150 21.90
4217 2022 12 21 30762.00 1611.710972 1504 49.14 6150 21.90
4218 2022 12 21 30762.00 1612.111618 1504 49.14 6150 21.90
4219 2022 12 21 30763.00 1612.512270 1504 49.14 6150 21.90
4220 2022 12 21 30763.00 1612.912549 1504 49.14 6149 21.89
4221 2022 12 21 30763.00 1613.312904 1504 49.14 6149 21.89
4222 2022 12 21 30763.40 1613.712904 1504 49.14 6148 21.88
4223 2022 12 21 30764.40 1614.113404 1504 49.13 6149 21.89
4224 2022 12 21 30764.40 1614.513859 1504 49.14 6149 21.89
4225 2022 12 21 30765.40 1614.914434 1504 49.14 6149 21.89
4226 2022 12 21 30765.40 1615.314878 1504 49.14 6149 21.89
4227 2022 12 21 30765.40 1615.715403 1503 49.10 6149 21.89
4228 2022 12 21 30766.40 1616.115696 1503 49.10 6149 21.89
4229 2022 12 21 30766.40 1616.516202 1503 49.10 6150 21.90
4230 2022 12 21 30767.40 1616.916543 1503 49.11 6150 21.90
4231 2022 12 21 30767.40 1617.317110 1503 49.11 6149 21.89
4232 2022 12 21 30767.40 1617.717705 1503 49.10 6148 21.88
4233 2022 12 21 30768.40 1618.118254 1502 49.07 6150 21.90
4234 2022 12 21 30768.40 1618.518600 1503 49.11 6150 21.90
4235 2022 12 21 30769.40 1618.919308 1502 49.07 6149 21.89
4236 2022 12 21 30769.40 1619.319920 1502 49.07 6149 21.89
4237 2022 12 21 30769.00 1619.320388 1502 49.07 6149 21.89
4238 2022 12 21 30770.00 1619.720888 1502 49.07 6150 21.90
4239 2022 12 21 30770.00 1620.121367 1503 49.11 6150 21.90
4240 2022 12 21 30771.00 1620.521929 1502 49.07 6150 21.90
4241 2022 12 21 30771.00 1620.922450 1502 49.07 6150 21.90
4242 2022 12 21 30771.00 1621.323024 1503 49.11 6150 21.90
4243 2022 12 21 30771.40 1621.723024 1502 49.07 6150 21.90
4244 2022 12 21 30772.40 1622.123702 1503 49.11 6149 21.89
4245 2022 12 21 30772.40 1622.524214 1503 49.10 6150 21.90
4246 2022 12 21 30773.40 1622.924815 1502 49.07 6150 21.90
4247 2022 12 21 30773.40 1623.325336 1502 49.07 6150 21.90
4248 2022 12 21 30773.40 1623.725955 1503 49.11 6149 21.89
4249 2022 12 21 30774.40 1624.126578 1502 49.07 6150 21.90
4250 2022 12 21 30774.40 1624.527218 1503 49.11 6149 21.89
4251 2022 12 21 30775.40 1624.927856 1503 49.10 6149 21.89
4252 2022 12 21 30775.40 1625.328215 1503 49.10 6150 21.90
4253 2022 12 21 30775.40 1625.728789 1503 49.11 6149 21.89
4254 2022 12 21 30776.40 1626.129402 1503 49.10 6149 21.89
4255 2022 12 21 30776.40 1626.530106 1504 49.14 6149 21.89
4256 2022 12 21 30777.40 1626.930394 1503 49.10 6150 21.90
4257 2022 12 21 30777.40 1627.331114 1504 49.14 6149 21.89
4258 2022 12 21 30777.40 1627.731509 1503 49.10 6149 21.89
4259 2022 12 21 30778.00 1627.731931 1504 49.14 6148 21.88
4260 2022 12 21 30778.00 1628.132616 1503 49.10 6148 21.88
4261 2022 12 21 30779.00 1628.532918 1504 49.13 6147 21.87
4262 2022 12 21 30779.00 1628.933376 1504 49.13 6149 21.89
4263 2022 12 21 30779.00 1629.334110 1504 49.14 6147 21.87
4264 2022 12 21 30780.00 1629.734394 1504 49.13 6147 21.87
